site,year,species,gear,length_cm
Test_FF_Site,2014,Caesio cuning,Speargun,106
Test_FF_Site,2014,Caesio cuning,Speargun,132
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,54
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,38
Test_FF_Site,2014,Caesio cuning,Speargun,39
Test_FF_Site,2014,Caesio cuning,Speargun,45
Test_FF_Site,2014,Caesio cuning,Speargun,47
Test_FF_Site,2014,Caesio cuning,Speargun,47
Test_FF_Site,2014,Caesio cuning,Speargun,39
Test_FF_Site,2014,Caesio cuning,Speargun,39
Test_FF_Site,2014,Caesio cuning,Speargun,45
Test_FF_Site,2014,Caesio cuning,Speargun,45
Test_FF_Site,2014,Caesio cuning,Speargun,40
Test_FF_Site,2014,Caesio cuning,Speargun,45
Test_FF_Site,2014,Caesio cuning,Speargun,45
Test_FF_Site,2014,Caesio cuning,Speargun,48
Test_FF_Site,2014,Caesio cuning,Speargun,96
Test_FF_Site,2014,Caesio cuning,Speargun,90
Test_FF_Site,2014,Caesio cuning,Speargun,66
Test_FF_Site,2014,Caesio cuning,Speargun,50
Test_FF_Site,2014,Caesio cuning,Speargun,51
Test_FF_Site,2014,Caesio cuning,Speargun,49
Test_FF_Site,2014,Caesio cuning,Speargun,49
Test_FF_Site,2014,Caesio cuning,Trap,48
Test_FF_Site,2014,Caesio cuning,Trap,48
Test_FF_Site,2014,Caesio cuning,Trap,49
Test_FF_Site,2014,Caesio cuning,Trap,50
Test_FF_Site,2014,Caesio cuning,Trap,51
Test_FF_Site,2014,Caesio cuning,Trap,49
Test_FF_Site,2014,Caesio cuning,Trap,49
Test_FF_Site,2014,Caesio cuning,Trap,47
Test_FF_Site,2014,Caesio cuning,Trap,49
Test_FF_Site,2014,Caesio cuning,Trap,50
Test_FF_Site,2014,Caesio cuning,Trap,51
Test_FF_Site,2014,Caesio cuning,Trap,50
Test_FF_Site,2014,Caesio cuning,Trap,50
Test_FF_Site,2014,Caesio cuning,Trap,50
Test_FF_Site,2014,Caesio cuning,Trap,49
Test_FF_Site,2014,Caesio cuning,Trap,49
Test_FF_Site,2014,Caesio cuning,Trap,47
Test_FF_Site,2014,Caesio cuning,Trap,49
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,23
Test_FF_Site,2014,Caesio cuning,Handline,45
Test_FF_Site,2014,Caesio cuning,Handline,29
Test_FF_Site,2014,Caesio cuning,Handline,39
Test_FF_Site,2014,Caesio cuning,Handline,35
Test_FF_Site,2014,Caesio cuning,Handline,28
Test_FF_Site,2014,Caesio cuning,Handline,27
Test_FF_Site,2014,Caesio cuning,Handline,34
Test_FF_Site,2014,Caesio cuning,Handline,33
Test_FF_Site,2014,Caesio cuning,Handline,35
Test_FF_Site,2014,Caesio cuning,Handline,36
Test_FF_Site,2014,Caesio cuning,Handline,24
Test_FF_Site,2014,Caesio cuning,Handline,24
Test_FF_Site,2014,Caesio cuning,Handline,23
Test_FF_Site,2014,Caesio cuning,Handline,22
Test_FF_Site,2014,Caesio cuning,Handline,24
Test_FF_Site,2014,Caesio cuning,Handline,21
Test_FF_Site,2014,Caesio cuning,Handline,23
Test_FF_Site,2014,Caesio cuning,Handline,23
Test_FF_Site,2014,Caesio cuning,Handline,24
Test_FF_Site,2014,Caesio cuning,Handline,23
Test_FF_Site,2014,Caesio cuning,Handline,25
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,33
Test_FF_Site,2014,Caesio cuning,Speargun,30
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,31
Test_FF_Site,2014,Caesio cuning,Speargun,33
Test_FF_Site,2014,Caesio cuning,Speargun,34
Test_FF_Site,2014,Caesio cuning,Speargun,35
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,31
Test_FF_Site,2014,Caesio cuning,Speargun,33
Test_FF_Site,2014,Caesio cuning,Speargun,32
Test_FF_Site,2014,Caesio cuning,Speargun,34
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Handline,43
Test_FF_Site,2014,Caesio cuning,Handline,41
Test_FF_Site,2014,Caesio cuning,Handline,46
Test_FF_Site,2014,Caesio cuning,Handline,45
Test_FF_Site,2014,Caesio cuning,Handline,44
Test_FF_Site,2014,Caesio cuning,Handline,44
Test_FF_Site,2014,Caesio cuning,Handline,31
Test_FF_Site,2014,Caesio cuning,Handline,36
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,23
Test_FF_Site,2014,Caesio cuning,Trap,23
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,23
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Handline,26
Test_FF_Site,2014,Caesio cuning,Handline,26
Test_FF_Site,2014,Caesio cuning,Handline,28
Test_FF_Site,2014,Caesio cuning,Handline,29
Test_FF_Site,2014,Caesio cuning,Handline,29
Test_FF_Site,2014,Caesio cuning,Handline,26
Test_FF_Site,2014,Caesio cuning,Handline,26
Test_FF_Site,2014,Caesio cuning,Handline,25
Test_FF_Site,2014,Caesio cuning,Handline,26
Test_FF_Site,2014,Caesio cuning,Handline,28
Test_FF_Site,2014,Caesio cuning,Handline,28
Test_FF_Site,2014,Caesio cuning,Handline,28
Test_FF_Site,2014,Caesio cuning,Handline,29
Test_FF_Site,2014,Caesio cuning,Handline,26
Test_FF_Site,2014,Caesio cuning,Handline,27
Test_FF_Site,2014,Caesio cuning,Handline,27
Test_FF_Site,2014,Caesio cuning,Handline,27
Test_FF_Site,2014,Caesio cuning,Handline,26
Test_FF_Site,2014,Caesio cuning,Handline,28
Test_FF_Site,2014,Caesio cuning,Handline,28
Test_FF_Site,2014,Caesio cuning,Handline,28
Test_FF_Site,2014,Caesio cuning,Handline,28
Test_FF_Site,2014,Caesio cuning,Handline,28
Test_FF_Site,2014,Caesio cuning,Handline,19
Test_FF_Site,2014,Caesio cuning,Handline,26
Test_FF_Site,2014,Caesio cuning,Speargun,31
Test_FF_Site,2014,Caesio cuning,Speargun,30
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,31
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,19
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,20
Test_FF_Site,2014,Caesio cuning,Trap,38
Test_FF_Site,2014,Caesio cuning,Trap,38
Test_FF_Site,2014,Caesio cuning,Trap,39
Test_FF_Site,2014,Caesio cuning,Trap,34
Test_FF_Site,2014,Caesio cuning,Trap,35
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,30
Test_FF_Site,2014,Caesio cuning,Trap,31
Test_FF_Site,2014,Caesio cuning,Trap,33
Test_FF_Site,2014,Caesio cuning,Trap,34
Test_FF_Site,2014,Caesio cuning,Trap,33
Test_FF_Site,2014,Caesio cuning,Trap,37
Test_FF_Site,2014,Caesio cuning,Trap,37
Test_FF_Site,2014,Caesio cuning,Trap,35
Test_FF_Site,2014,Caesio cuning,Trap,36
Test_FF_Site,2014,Caesio cuning,Trap,33
Test_FF_Site,2014,Caesio cuning,Trap,33
Test_FF_Site,2014,Caesio cuning,Trap,32
Test_FF_Site,2014,Caesio cuning,Trap,33
Test_FF_Site,2014,Caesio cuning,Trap,34
Test_FF_Site,2014,Caesio cuning,Trap,35
Test_FF_Site,2014,Caesio cuning,Trap,35
Test_FF_Site,2014,Caesio cuning,Trap,36
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,35
Test_FF_Site,2014,Caesio cuning,Speargun,35
Test_FF_Site,2014,Caesio cuning,Speargun,34
Test_FF_Site,2014,Caesio cuning,Speargun,35
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,31
Test_FF_Site,2014,Caesio cuning,Trap,30
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,32
Test_FF_Site,2014,Caesio cuning,Trap,33
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,33
Test_FF_Site,2014,Caesio cuning,Trap,31
Test_FF_Site,2014,Caesio cuning,Trap,20
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,31
Test_FF_Site,2014,Caesio cuning,Trap,31
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,30
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,24
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,30
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,25
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,31
Test_FF_Site,2014,Caesio cuning,Trap,30
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,31
Test_FF_Site,2014,Caesio cuning,Trap,30
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,30
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,30
Test_FF_Site,2014,Caesio cuning,Trap,31
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,33
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,32
Test_FF_Site,2014,Caesio cuning,Trap,38
Test_FF_Site,2014,Caesio cuning,Trap,31
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Trap,26
Test_FF_Site,2014,Caesio cuning,Trap,36
Test_FF_Site,2014,Caesio cuning,Trap,30
Test_FF_Site,2014,Caesio cuning,Trap,31
Test_FF_Site,2014,Caesio cuning,Trap,33
Test_FF_Site,2014,Caesio cuning,Trap,31
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,28
Test_FF_Site,2014,Caesio cuning,Trap,29
Test_FF_Site,2014,Caesio cuning,Trap,30
Test_FF_Site,2014,Caesio cuning,Trap,27
Test_FF_Site,2014,Caesio cuning,Handline,29
Test_FF_Site,2014,Caesio cuning,Handline,30
Test_FF_Site,2014,Caesio cuning,Handline,27
Test_FF_Site,2014,Caesio cuning,Handline,26
Test_FF_Site,2014,Caesio cuning,Handline,26
Test_FF_Site,2014,Caesio cuning,Handline,25
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,23
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,24
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,22
Test_FF_Site,2014,Caesio cuning,Speargun,21
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,29
Test_FF_Site,2014,Caesio cuning,Speargun,30
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,27
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,28
Test_FF_Site,2014,Caesio cuning,Speargun,26
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,25
Test_FF_Site,2014,Caesio cuning,Speargun,26
